Id,Title,PriorityLevel,Classification,Status,IsApproved,SlaRiskLevel,Deadline,CreatedAt,UpdatedAt,AssignedDepartmentId,IsSLALocked,assigned_employee_count,has_multiple_assignments
8923610a-729f-4830-83b7-e04f09a4fe27,Prepare logistics brief #241,1,1,1,,0,2026-08-02 10:27:46.298919+00,2026-07-20 10:27:46.298919+00,2026-07-25 05:27:46.298919+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
13d81604-d32b-4de5-a138-e487ad92ed39,Stop inactive supplier audit #357,1,1,5,,0,2026-08-08 10:30:19.258003+00,2026-07-20 10:30:19.258003+00,2026-07-24 10:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
a1b285b9-0aaa-46a3-a174-cf39c6713c83,End pilot program early #356,0,0,5,,0,2026-07-29 10:30:19.258003+00,2026-07-20 10:30:19.258003+00,2026-07-23 15:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
e9c4891d-965e-4354-b3a1-c1e96161aa5d,Cancel duplicate data entry #355,3,0,5,,0,2026-08-03 10:30:19.258003+00,2026-07-20 10:30:19.258003+00,2026-07-24 09:30:19.258003+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
21e95085-20db-4d4d-bd19-be16788110a6,Coordinate training for new dispatchers #96,3,0,0,,1,2026-07-22 00:23:32.020828+00,2026-07-21 00:23:32.020828+00,2026-07-21 00:23:32.020828+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
810790f7-5e8b-424b-8dd8-5ab47292e6a7,Review vehicle insurance renewals #71,1,1,5,,0,2026-07-25 01:23:32.020828+00,2026-07-21 01:23:32.020828+00,2026-07-23 01:23:32.020828+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
abdc3bd8-629e-4686-bca6-fcd8d48787de,Update delivery zone mapping #126,1,1,5,,0,2026-08-04 04:25:26.312764+00,2026-07-21 04:25:26.312764+00,2026-07-23 04:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
30b44a58-ea5d-48b4-a19d-42b3bba182f9,Priority pharmaceutical delivery #26,1,0,1,,0,2026-07-26 08:12:39.767304+00,2026-07-21 08:12:39.767304+00,2026-07-22 10:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
e4a8335e-f406-4624-a898-8e234d991c5c,Update warehouse management system records #156,3,1,0,,1,2026-07-22 10:25:26.312764+00,2026-07-21 10:25:26.312764+00,2026-07-21 10:25:26.312764+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
32f37b38-32da-44c6-ad10-6ff775c04b7c,Review driver compliance #204,0,0,2,,0,2026-08-01 10:27:46.291385+00,2026-07-21 10:27:46.291385+00,2026-07-25 06:27:46.291385+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
6f66c780-f72a-46a9-9498-eb55f40e9e03,Finalize cargo audit #224,0,0,2,,0,2026-08-07 10:27:46.291385+00,2026-07-21 10:27:46.291385+00,2026-07-24 10:27:46.291385+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
9ef4e707-8d08-4f2e-821a-28c5f2029847,Withdraw SOP proposal #228,0,0,5,,0,2026-08-01 10:27:46.29718+00,2026-07-21 10:27:46.29718+00,2026-07-25 06:27:46.29718+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
8d818dcf-94ec-4675-9dd5-a4316f77e2cf,Review handling procedure #240,0,0,1,,0,2026-08-01 10:27:46.298919+00,2026-07-21 10:27:46.298919+00,2026-07-25 06:27:46.298919+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
762794c2-5178-4602-8667-4b61aa4bde0f,Cancel duplicate data entry #345,3,1,5,,0,2026-08-12 10:30:19.258003+00,2026-07-21 10:30:19.258003+00,2026-07-23 01:30:19.258003+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
a82baf7f-87e4-4887-910e-59a637f605d6,Process VIP client handling instructions #97,3,1,0,,1,2026-07-22 23:23:32.020828+00,2026-07-21 23:23:32.020828+00,2026-07-21 23:23:32.020828+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
575f5b41-64fb-49e1-a280-f421ac919af5,Coordinate special handling for fragile items #72,1,0,5,,0,2026-07-27 00:23:32.020828+00,2026-07-22 00:23:32.020828+00,2026-07-25 00:23:32.020828+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
9a7cac2f-b2c7-4b60-9fd7-af6ed642179a,Coordinate cold chain logistics training #127,1,0,5,,0,2026-08-06 01:25:26.312764+00,2026-07-22 01:25:26.312764+00,2026-07-25 01:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
75502e33-b36c-4179-b3bc-d3616733074a,Furniture delivery with install team #27,1,0,1,,0,2026-07-28 07:12:39.767304+00,2026-07-22 07:12:39.767304+00,2026-07-24 07:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
a96128c4-6900-4cac-99af-1226af9fc51f,Generate weekly distributor performance scorecard #157,3,0,0,,1,2026-07-23 07:25:26.312764+00,2026-07-22 07:25:26.312764+00,2026-07-22 07:25:26.312764+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
cf16c91d-e686-4afc-92c4-71ab96a727b6,Complete warehouse slotting #203,3,1,2,,0,2026-07-31 10:27:46.291385+00,2026-07-22 10:27:46.291385+00,2026-07-25 07:27:46.291385+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
3bac6aab-522d-4fba-bfa0-70b4cf97171f,Approve shift payout #223,3,1,2,,0,2026-08-06 10:27:46.291385+00,2026-07-22 10:27:46.291385+00,2026-07-24 11:27:46.291385+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
5357c51a-ea17-4954-bd1b-2b05947edc57,Abandon legacy migration #227,3,1,5,,0,2026-07-31 10:27:46.29718+00,2026-07-22 10:27:46.29718+00,2026-07-25 07:27:46.29718+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
8d87097e-553a-4775-b012-db92a46674f4,Update driver files #239,3,1,1,,0,2026-07-31 10:27:46.298919+00,2026-07-22 10:27:46.298919+00,2026-07-25 07:27:46.298919+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
b8cffff4-87ef-4fa5-b8c1-ca62f467ecac,Manager review safety #315,2,0,2,,0,2026-08-06 10:30:19.258003+00,2026-07-22 10:30:19.258003+00,2026-07-25 06:30:19.258003+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
dc41cde6-59bf-4e25-a310-b5a0210c1565,Awaiting sign-off inventory #340,1,0,2,,0,2026-07-31 10:30:19.258003+00,2026-07-22 10:30:19.258003+00,2026-07-22 23:30:19.258003+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
844e29c7-3e3c-4482-87db-d22448a02cb8,Resolve duplicate order shipment #372 #128,1,0,5,,0,2026-07-24 22:25:26.312764+00,2026-07-22 22:25:26.312764+00,2026-07-26 22:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
2fb81a7f-76fc-4e6d-84f7-4d30accf7bf2,Process urgent medical supply delivery #73,1,1,5,,0,2026-07-28 23:23:32.020828+00,2026-07-22 23:23:32.020828+00,2026-07-26 23:23:32.020828+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
022aa13a-1ade-4085-b31e-bcabaf6f8ee5,Test Task for Suitability,0,0,3,t,0,2026-07-30 12:00:00+00,2026-07-23 03:23:58.062388+00,2026-07-23 05:48:35.401629+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
24ceaa58-306c-484b-bfde-a1063ec508ae,Test Suitability Task,0,1,3,t,0,2026-08-23 12:00:00+00,2026-07-23 03:28:40.651737+00,2026-07-23 05:48:35.401629+00,45453926-7111-4135-9b99-55848ff0a208,f,4,1
0c3cc22a-2689-4546-bd72-ee647fa433e0,Urgent Test Task,3,0,3,f,0,2026-07-24 03:29:04.920499+00,2026-07-23 03:29:04.920499+00,2026-07-23 05:48:35.626684+00,45453926-7111-4135-9b99-55848ff0a208,t,4,1
8311edf4-7672-4b98-89f0-c1b7a0d702a6,Suitability Test,0,0,3,t,0,2026-08-01 12:00:00+00,2026-07-23 03:32:07.316999+00,2026-07-23 05:48:35.401629+00,45453926-7111-4135-9b99-55848ff0a208,f,4,1
1fbc0d8d-4d25-49b3-bbb5-6297d5fa63e2,Urgent Test,3,0,3,f,0,2026-07-24 03:32:21.709009+00,2026-07-23 03:32:21.709009+00,2026-07-23 05:48:35.626684+00,45453926-7111-4135-9b99-55848ff0a208,t,4,1
d946de8c-0ee3-46ff-8b81-2e6dbd94ccd7,Test Task 1 - P1 C1,1,1,1,,0,2026-08-15 12:00:00+00,2026-07-23 03:37:37.564364+00,2026-07-22 10:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
304d73a0-0833-4253-a4bb-ec46572e2597,Test Task 2 - P2 C0,2,0,3,f,0,2026-07-25 12:00:00+00,2026-07-23 03:37:48.105246+00,2026-07-23 05:48:35.626684+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
7d47dd4e-37ee-4dcc-a34f-0fa11aee4bfe,Test Task 4 - P0 C0,0,0,3,t,0,2026-08-15 12:00:00+00,2026-07-23 03:37:51.235808+00,2026-07-23 05:48:35.401629+00,45453926-7111-4135-9b99-55848ff0a208,f,4,1
f5a95238-bc8a-41d7-84cd-7b575a498b23,Test Task 5 - P1 C1,1,1,1,,0,2026-07-25 12:00:00+00,2026-07-23 03:38:05.112273+00,2026-07-22 10:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
e6333e08-2bc3-4d08-995f-4fb03f8944d1,Test Task 6 - P2 C0,2,0,0,,0,2026-07-30 12:00:00+00,2026-07-23 03:38:15.358452+00,,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
55b5c419-0f9d-4685-b355-d056b6bd36aa,Test Task 8 - P0 C0,0,0,3,t,0,2026-07-25 12:00:00+00,2026-07-23 03:38:18.329659+00,2026-07-23 05:48:35.401629+00,45453926-7111-4135-9b99-55848ff0a208,f,4,1
856e309c-9e5a-42df-9201-316d788f6842,Test Task 9 - P1 C1,1,1,0,,0,2026-07-30 12:00:00+00,2026-07-23 03:38:30.88608+00,,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
30f8507b-d076-4ab6-a58d-e7e418d77cd8,Test Task 10 - P2 C0,2,0,0,,0,2026-08-15 12:00:00+00,2026-07-23 03:38:41.169574+00,,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
bfe47b27-4284-4f16-aa7c-5f497533db9f,Test Task 12 - P0 C0,0,0,0,,0,2026-07-30 12:00:00+00,2026-07-23 03:38:44.098006+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
2fb7342e-689a-450e-925f-5b7f75438960,Test Task 13 - P1 C1,1,1,0,,0,2026-08-15 12:00:00+00,2026-07-23 03:38:56.438952+00,,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
71f18543-2d73-43c7-b995-67e7e301159b,Test Task 14 - P2 C0,2,0,0,,0,2026-07-25 12:00:00+00,2026-07-23 03:39:06.142189+00,,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
47ab8ed5-5dcb-484f-b422-ad8ad7e4bda7,Test Task 16 - P0 C0,0,0,0,,0,2026-08-15 12:00:00+00,2026-07-23 03:39:09.075826+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
3486bbc5-f23b-4d28-b14f-75b5f57aee8d,Test Task 17 - P1 C1,1,1,0,,0,2026-07-25 12:00:00+00,2026-07-23 03:39:22.417101+00,,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
622ac8ec-ec1f-42c7-916f-4a22b7fb9550,Test Task 18 - P2 C0,2,0,0,,0,2026-07-30 12:00:00+00,2026-07-23 03:39:32.768623+00,,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
8adb1671-f351-4427-9f9c-ff40b18dea3b,Test Task 20 - P0 C0,0,0,0,,0,2026-07-25 12:00:00+00,2026-07-23 03:39:35.953608+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
bc1ab3b4-be3e-4c25-9834-48ec8e978498,Urgent No Deadline,3,0,0,,1,2026-07-24 03:39:53.544885+00,2026-07-23 03:39:53.544885+00,,45453926-7111-4135-9b99-55848ff0a208,t,4,1
b9e7e605-d60e-4f72-94b7-a8135487b9fa,Urgent With Deadline,3,0,0,,1,2026-07-24 03:40:05.692833+00,2026-07-23 03:40:05.692833+00,,45453926-7111-4135-9b99-55848ff0a208,t,4,1
84530304-a07b-4629-a236-eec12d0a1f8c,Non-Urgent Future,0,0,0,,0,2026-08-01 12:00:00+00,2026-07-23 03:40:20.1476+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
c9772d26-80e3-4189-bc19-2d1d274df44f,TrainTask1,1,1,5,,0,2026-08-15 12:00:00+00,2026-07-23 03:41:04.708431+00,2026-07-23 03:45:01.5875+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
3859215a-e0c5-440e-8986-344e77d82516,TrainTask2,2,0,5,,0,2026-07-25 12:00:00+00,2026-07-23 03:41:13.615683+00,2026-07-23 03:45:26.228094+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
fce7f968-709a-464c-9e97-ea8f5cea38ee,TrainTask3,3,1,5,,1,2026-07-24 03:41:17.396411+00,2026-07-23 03:41:17.396411+00,2026-07-23 03:45:32.235745+00,45453926-7111-4135-9b99-55848ff0a208,t,4,1
3b7c1dc3-ce74-4f60-bc9f-f111085e1c0e,TrainTask4,0,0,5,,0,2026-08-15 12:00:00+00,2026-07-23 03:41:30.098572+00,2026-07-23 03:45:47.261971+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
92d77164-5cc6-4d74-b3a0-305e82256708,TrainTask5,1,1,5,,0,2026-07-25 12:00:00+00,2026-07-23 03:41:44.451178+00,2026-07-23 03:46:00.016448+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
db7eb151-9a16-4272-9240-aa2f020bb857,TrainTask6,2,0,5,,0,2026-07-30 12:00:00+00,2026-07-23 03:41:48.132153+00,2026-07-23 03:46:06.854916+00,45453926-7111-4135-9b99-55848ff0a208,f,4,1
93709f4e-a30d-4395-8b70-4c0a49ed1d01,TrainTask7,3,1,5,,0,2026-07-24 03:42:02.146728+00,2026-07-23 03:42:02.146728+00,2026-07-23 03:46:21.863502+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,t,3,1
f2fcc4eb-8c5d-4708-b452-9e6cde805445,TrainTask8,0,0,5,,0,2026-07-25 12:00:00+00,2026-07-23 03:42:11.251715+00,2026-07-23 03:46:34.730254+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
8acc73c3-9ffc-41e2-87aa-cd92c6dbb6ef,TrainTask9,1,1,5,,0,2026-07-30 12:00:00+00,2026-07-23 03:42:14.830587+00,2026-07-23 03:46:41.325188+00,45453926-7111-4135-9b99-55848ff0a208,f,4,1
d538494c-a5f1-4fcc-aab6-2d4b39954b67,TrainTask10,2,0,5,,0,2026-08-15 12:00:00+00,2026-07-23 03:42:26.542326+00,2026-07-23 03:46:56.332767+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
0fbfd589-3f95-4706-8430-89a895f308f8,TrainTask11,3,1,5,,0,2026-07-24 03:42:35.419596+00,2026-07-23 03:42:35.419596+00,2026-07-23 03:47:11.342039+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,t,1,0
8f362731-1ca4-4d30-b3ee-d508e6e75bc8,TrainTask12,0,0,5,,0,2026-07-30 12:00:00+00,2026-07-23 03:42:38.368034+00,2026-07-23 03:47:18.631767+00,45453926-7111-4135-9b99-55848ff0a208,f,4,1
7d557c5a-1c89-4544-babf-150da5a91d06,TrainTask13,1,1,5,,0,2026-08-15 12:00:00+00,2026-07-23 03:42:52.102725+00,2026-07-23 03:47:34.944801+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,3,1
6e094554-727d-478f-81dc-a1e8e0033fbb,TrainTask14,2,0,0,,0,2026-07-25 12:00:00+00,2026-07-23 03:43:01.621151+00,,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
9b56d4fc-0a3c-4d42-a790-2cb15f0983aa,TrainTask15,3,1,0,,1,2026-07-24 03:43:05.397107+00,2026-07-23 03:43:05.397107+00,,45453926-7111-4135-9b99-55848ff0a208,t,4,1
b56e814f-3dcf-4988-9ff2-508a1c0ebd01,Verify Prediction,0,0,0,,0,2026-08-30 12:00:00+00,2026-07-23 03:43:23.380679+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
30842a44-81d4-47bb-a1e1-57413ddad0de,Final ML Test,0,0,0,,0,2026-08-01 12:00:00+00,2026-07-23 03:48:13.711094+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
9ccd5a15-f4d0-4e9c-9d2e-54b2e8a3a8e0,ML Test After Train,0,0,0,,0,2026-08-01 12:00:00+00,2026-07-23 03:51:12.380322+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
92fae007-9ee9-4826-a87f-163f5d21a105,ML Production Test,0,0,0,,0,2026-08-01 12:00:00+00,2026-07-23 03:54:05.781473+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
f8e59d0f-52d4-47da-aecc-29aff9ca19e5,Final ML Verification,1,0,0,,0,2026-07-30 12:00:00+00,2026-07-23 03:54:31.171017+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
aff5e6ec-cbad-45fe-b018-161c82f32089,Coordinate reverse logistics for e-commerce #158,3,0,0,,1,2026-07-24 04:25:26.312764+00,2026-07-23 04:25:26.312764+00,2026-07-23 04:25:26.312764+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
544453e6-649c-4d60-a768-28e1921f2827,Weekend delivery slot coordination #28,1,1,1,,0,2026-07-30 06:12:39.767304+00,2026-07-23 06:12:39.767304+00,2026-07-24 06:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
a492d919-9cc6-4245-83db-933a658d2c16,Verify hazmat shipping compliance #98,3,0,0,,1,2026-07-24 10:23:32.020828+00,2026-07-23 10:23:32.020828+00,2026-07-23 10:23:32.020828+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
69627e71-f771-4dfd-97e5-df86c767196b,Complete container report #222,2,0,2,,0,2026-08-05 10:27:46.291385+00,2026-07-23 10:27:46.291385+00,2026-07-24 12:27:46.291385+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
e6baaa3b-3eb5-4a37-b0b9-44bc5c40d3c5,Approve carrier rate change #202,2,0,2,,0,2026-07-30 10:27:46.291385+00,2026-07-23 10:27:46.291385+00,2026-07-25 08:27:46.291385+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
2105af31-8499-4ba0-a5a1-15120614ea8e,Drop vendor negotiation #226,2,0,5,,0,2026-07-30 10:27:46.29718+00,2026-07-23 10:27:46.29718+00,2026-07-25 08:27:46.29718+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
a42b5e38-a65d-4291-a081-91818baa3474,Work on freight audit #238,2,0,1,,0,2026-07-30 10:27:46.298919+00,2026-07-23 10:27:46.298919+00,2026-07-25 08:27:46.298919+00,b6476aff-b9b7-4dbc-9013-9c24a102f7e1,f,1,0
05833906-2699-4ac9-b7cd-09d1970f4d44,Drop training initiative #334,2,0,5,,0,2026-08-12 10:30:19.258003+00,2026-07-23 10:30:19.258003+00,2026-07-23 03:30:19.258003+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
6a5f9e6a-6519-4dcf-8a6d-f6eb5d38887d,Awaiting sign-off billing #348,0,0,2,,0,2026-08-12 10:30:19.258003+00,2026-07-23 10:30:19.258003+00,2026-07-23 05:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
ab9941f2-4815-4fea-8c63-5ab179611fb9,Process perishable goods handling #129,1,1,5,,0,2026-07-26 19:25:26.312764+00,2026-07-23 19:25:26.312764+00,2026-07-28 19:25:26.312764+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
683ca26d-c5a3-46c5-a6ab-62f665cd7fe4,Resolve incorrect address entry #204 #159,3,1,0,,1,2026-07-25 01:25:26.312764+00,2026-07-24 01:25:26.312764+00,2026-07-24 01:25:26.312764+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
7c3f1e51-a954-4451-9ba3-d688f5649d20,Return logistics for damaged goods #29,1,1,1,,0,2026-08-01 05:12:39.767304+00,2026-07-24 05:12:39.767304+00,2026-07-24 05:12:39.767304+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
fd8cc13c-31bf-4067-bfc7-1f41332ef8d5,Generate fleet utilization report #99,3,1,0,,1,2026-07-25 09:23:32.020828+00,2026-07-24 09:23:32.020828+00,2026-07-24 09:23:32.020828+00,a7946704-386c-4588-a647-02855ec4261e,t,1,0
185283c7-fcea-4af4-939a-a2e7af4440be,Audit toll fee reimbursement claims #74,1,0,5,,0,2026-07-31 10:23:32.020828+00,2026-07-24 10:23:32.020828+00,2026-07-25 10:23:32.020828+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,2,1
d4755468-8529-4808-9f9b-1be83aea5a77,Finalize inventory adjustment #201,1,1,2,,0,2026-07-29 10:27:46.291385+00,2026-07-24 10:27:46.291385+00,2026-07-25 09:27:46.291385+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
3f814610-f076-4dc6-8ab1-0f0f49c0d550,Review return rate #221,1,1,2,,0,2026-08-04 10:27:46.291385+00,2026-07-24 10:27:46.291385+00,2026-07-24 13:27:46.291385+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
0139e16a-b970-48c5-b70f-8b1dc086bb63,Cancel duplicate shipment #225,1,1,5,,0,2026-07-29 10:27:46.29718+00,2026-07-24 10:27:46.29718+00,2026-07-25 09:27:46.29718+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
dcbe9d89-4263-43d6-8fe9-1f95a11b6e8d,Process route adjustment #237,1,1,1,,0,2026-07-29 10:27:46.298919+00,2026-07-24 10:27:46.298919+00,2026-07-25 09:27:46.298919+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
b78d37fe-2e39-4a77-9a3a-227244484d08,Abandon shelved policy #358,2,1,5,,0,2026-08-05 10:30:19.258003+00,2026-07-24 10:30:19.258003+00,2026-07-24 03:30:19.258003+00,a7946704-386c-4588-a647-02855ec4261e,f,1,0
11308f6e-9232-47bf-921a-f32e137dae75,Deprioritize fleet upgrade #310,1,1,5,,0,2026-08-10 10:30:19.258003+00,2026-07-24 10:30:19.258003+00,2026-07-24 04:30:19.258003+00,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,f,1,0
a5773a13-ff42-4e9b-979d-6492e2401fbe,Batch2-Verify-Low,0,0,0,,0,2026-08-15 12:00:00+00,2026-07-25 10:23:51.458159+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
acc36e3e-e883-4ad3-938c-201a100b77d5,Batch2-Verify-Urgent,3,0,0,,0,2026-07-26 10:24:03.520461+00,2026-07-25 10:24:03.520461+00,,45453926-7111-4135-9b99-55848ff0a208,t,4,1
1f40a627-9458-42c9-ab60-48345767d044,Final-205-Check,0,0,0,,0,2026-08-15 12:00:00+00,2026-07-25 10:25:38.924132+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
9daa0d8b-5fe3-40ec-a0c7-0dcabc28608c,Finalize incident analysis #220,0,0,2,,0,2026-08-03 10:27:46.291385+00,2026-07-25 10:27:46.291385+00,2026-07-24 14:27:46.291385+00,45453926-7111-4135-9b99-55848ff0a208,f,1,0
d0d1ea18-9460-4221-8f10-6bd00ab2e7dc,Final-Balanced-Check,0,0,0,,0,2026-08-15 12:00:00+00,2026-07-25 10:28:22.771561+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
9e613346-3baa-4ea2-8b44-c8808ff366a5,ML-Demo-Low,0,0,0,,0,2026-08-15 12:00:00+00,2026-07-25 10:49:13.420091+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
3fdff54f-303f-46d8-b203-3537ebd959af,ML-Demo-Urgent,3,1,0,,0,2026-07-26 10:49:25.384515+00,2026-07-25 10:49:25.384515+00,,1d9b6bf9-3eba-4c95-b67a-f82cd8f4fe9e,t,3,1
25a388cf-fca4-4ffc-9bc2-42cea861dbc8,ML-Demo-Output,0,0,0,,0,2026-08-15 12:00:00+00,2026-07-25 11:08:52.592151+00,,45453926-7111-4135-9b99-55848ff0a208,f,4,1
